,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
1166,IPO4,0.8290433,0.40707989556553636,0.9999741090652634,1.456554,ARID3A,1.2664815,0.20534075084399783,1.0,2.7992911,CBFA2T2,0.41955498,0.6748105796576468,0.9999330512443403,1.1422923,OPA1,0.6512934,0.5148571252358427,0.9997837817405957,0.9942719,SNX6,1.0043741,0.31519831325631553,0.9995853741482472,0.9435985,CDV3,1.9321283,0.053343676737347225,0.524412317402136,0.20548686,EIF3D,1.5248772,0.1272897211499679,0.999135589150443,-0.4567943,ANKRD49,0.36193228,0.717402638359259,0.9978872631048302,3.695174
1167,NTMT1,0.8288888,0.4071673471680216,0.9999741090652634,0.1995366,OAS2,1.2640612,0.2062080647491089,1.0,0.6593949,EBAG9,0.4193264,0.6749776009094481,0.9999330512443403,0.7474689,IMMP1L,0.65088904,0.5151181303742252,0.9997837817405957,1.1697525,TTC16,1.0017887,0.31644564017756316,0.9995853741482472,2.9618204,SRRM2,1.9310478,0.053477140837246265,0.525168495358921,0.22158693,POM121,1.5246569,0.1273446951449618,0.999135589150443,1.4046024,PHF10,0.36156723,0.7176754470126883,0.9978872631048302,0.19001703
1168,PPP2R2A,0.82852817,0.40737144447379525,0.9999741090652634,0.39000428,MPLKIP,1.2637628,0.206315177816628,1.0,0.37670785,ZNF251,0.41886926,0.6753116914345214,0.9999330512443403,2.010491,SPIN2B,0.6502016,0.5155619967694807,0.9997837817405957,1.1953298,ATXN10,0.9995265,0.31753970477424565,0.9995853741482472,0.46367297,TGFBR2,1.9308858,0.05349718448420684,0.525168495358921,0.44570604,RIPK2,1.5246569,0.1273446951449618,0.999135589150443,1.3232061,ADAT1,0.36156723,0.7176754470126883,0.9978872631048302,0.21571861
1169,B4GALT3,0.8275494,0.4079257302732556,0.9999741090652634,0.5401893,KIAA2013,1.2617735,0.20703029764742586,1.0,2.3828695,RRM2B,0.41799304,0.6759522103932138,0.9999330512443403,1.8542385,NARS,0.6498377,0.5157970652022055,0.9997837817405957,0.25517216,C17orf49,0.99602544,0.31923778236930767,0.9995853741482472,0.9991186,AP3S1,1.9302374,0.05357742182002239,0.5255799448067147,0.020753404,RPS24,1.5235553,0.127619842241585,0.999135589150443,3.1634653,RP11-65J3.1,0.36156723,0.7176754470126883,0.9978872631048302,0.41469005
1170,RBM39,0.82687974,0.4083052372475342,0.9999741090652634,0.48101777,TFE3,1.2563692,0.20898211794036525,1.0,2.4592326,HDHD2,0.41799304,0.6759522103932138,0.9999330512443403,0.6094864,HPGD,0.6452281,0.5187794048789439,0.9997837817405957,1.3400683,UPF3B,0.99446344,0.3199972998427947,0.9995853741482472,1.037268,PLCXD1,1.9289409,0.053738197980832805,0.5267803052960265,2.9379156,PSMG4,1.523335,0.12767492710997758,0.999135589150443,0.82826704,TVP23B,0.36156723,0.7176754470126883,0.9978872631048302,0.12877762
1171,RPUSD2,0.8252055,0.4092549242318597,0.9999741090652634,-0.87367177,SMIM12,1.2553414,0.20935482697324737,1.0,0.15313976,COMMD2,0.4173835,0.6763979272090391,0.9999330512443403,0.7421775,SS18,0.64482373,0.5190414379634767,0.9997837817405957,1.4045508,LAIR2,0.9937632,0.3203381564732617,0.9995853741482472,4.3507676,ADIPOR1,1.9276444,0.05389937674062693,0.5279828947292555,0.50238454,MAF1,1.5227841,0.12781272018797074,0.999135589150443,0.36690274,MTHFD2L,0.3612022,0.7179482916750688,0.9978872631048302,2.1842926
1172,PPP3CC,0.8241495,0.40985463289703516,0.9999741090652634,0.26821986,SHC1,1.2540153,0.20983645291276476,1.0,1.7283621,SCAPER,0.4173454,0.6764257882770258,0.9999330512443403,0.16019866,OBFC1,0.64183146,0.5209826048432535,0.9997837817405957,0.8258426,SMARCB1,0.9936016,0.32041684939034476,0.9995853741482472,0.6867378,PPP1R7,1.9271041,0.05396665355491602,0.5282645873319902,0.18505304,CHAF1A,1.522674,0.1278402926768739,0.999135589150443,2.389097,TBC1D25,0.36083716,0.718221172314792,0.9978872631048302,4.2931433
1173,UBE2N,0.8235571,0.41019128347109945,0.9999741090652634,0.18283717,PCBP2,1.2532859,0.21010168884853808,1.0,0.3661638,TMBIM4-1,0.4172692,0.6764815117418936,0.9999330512443403,0.1555897,SRP68,0.64154845,0.5211664220868799,0.9997837817405957,0.6620364,VPS37B,0.99317074,0.3206267589424565,0.9995853741482472,1.5737755,PDLIM5,1.926726,0.054013789017455696,0.5283488606172521,1.4513592,ACAT1,1.5215724,0.1281162720392439,0.999135589150443,0.83949697,MAP1S,0.36047214,0.7184940889002356,0.9978872631048302,4.2268543
1174,NUDT21,0.82123893,0.41151019065443317,0.9999741090652634,0.23940073,TLR8,1.2524902,0.21039131380354714,1.0,4.512809,PELI1,0.41665965,0.676927363217298,0.9999330512443403,0.5284669,TRAM1,0.6414676,0.521218947431151,0.9997837817405957,0.35781497,CDC37,0.99144715,0.3214672956607678,0.9995853741482472,0.24354285,PAG1,1.9264019,0.05405421818631225,0.528367461302271,0.7528019,LAPTM4A,1.5211316,0.12822679339599827,0.999135589150443,-0.10881077,MAP4K5,0.3601071,0.7187670413997636,0.9978872631048302,1.1570446
1175,CEP68,0.8206465,0.41184764801092055,0.9999741090652634,2.041613,MTCH2,1.250302,0.21118927182567404,1.0,0.12650941,TOP1MT,0.41639298,0.677122458857006,0.9999330512443403,1.1579622,FOPNL,0.64142716,0.521245211125128,0.9997837817405957,0.68319833,NDUFV1,0.99031603,0.3220196791510491,0.9995853741482472,0.960922,COX7B,1.9258076,0.054128403924165965,0.5287157631168177,0.5201214,UBL5,1.5196996,0.12858649974751282,0.999135589150443,0.4719436,CLPTM1L,0.35937703,0.7193130540144594,0.9978872631048302,2.0443304
1176,MRPL24,0.82049197,0.411935707354232,0.9999741090652634,0.40867442,CLEC4G,1.250302,0.21118927182567404,1.0,4.313528,ABLIM1,0.41563106,0.6776799943092557,0.9999330512443403,0.5257291,TARSL2,0.641225,0.5213765398124166,0.9997837817405957,2.0190666,PRPS1,0.9892388,0.3225463342499517,0.9995853741482472,0.8644706,CHMP2B,1.9214858,0.05467049648670635,0.5334503393287047,0.43843976,SP110,1.519259,0.12869733625036447,0.999135589150443,-0.18391278,LILRA6,0.359012,0.7195861140662867,0.9978872631048302,0.3120239
1177,ATXN7,0.8196162,0.4124349212062073,0.9999741090652634,0.85412556,HLA-DQB1,1.2474174,0.2122444661316587,1.0,-2.460967,ZNF318,0.41494533,0.678181927207101,0.9999330512443403,1.5094874,RNMTL1,0.64041626,0.5219020247968191,0.9997837817405957,1.0220146,SLC3A2,0.98859245,0.3228625968460239,0.9995853741482472,0.61868185,NUTF2,1.9213237,0.05469091272394332,0.5334503393287047,0.39674425,SRSF1,1.5181572,0.12897475230780017,0.999135589150443,0.5710081,SP4,0.359012,0.7195861140662867,0.9978872631048302,0.08220557
1178,PDCL3,0.81863743,0.41299329028032705,0.9999741090652634,0.48015526,MKNK2,1.2450303,0.21312060659568965,1.0,0.895071,RBMX,0.41437387,0.6786003137452159,0.9999330512443403,0.49965784,C18orf8,0.6400119,0.5221648693858569,0.9997837817405957,0.8671743,DEK,0.988377,0.3229680626335353,0.9995853741482472,0.5537978,LAMP2,1.9205674,0.05478627259225466,0.5336214079049577,0.91459274,THAP9-AS1,1.5180471,0.12900251944566457,0.999135589150443,0.90287185,ABCC1,0.359012,0.7195861140662867,0.9978872631048302,0.20183697
1179,TCEAL4,0.8181996,0.4132432318863486,0.9999741090652634,1.2901502,RAB4A,1.24324,0.21377942317828313,1.0,0.26781952,DENND4A,0.4142977,0.6786561061056515,0.9999330512443403,1.4480238,AGPAT4,0.639931,0.5222174464681668,0.9997837817405957,1.4599128,ATP5J,0.98751515,0.32339015039134567,0.9995853741482472,0.73672354,RPA3,1.9201893,0.05483400449859909,0.5337072659288772,0.58428687,SNRPB2,1.517937,0.12903029122749157,0.999135589150443,0.30372688,ZFYVE19,0.359012,0.7195861140662867,0.9978872631048302,0.2490643
1180,TOM1L2,0.8177617,0.41349326305384715,0.9999741090652634,1.3364896,EVI5,1.2429748,0.21387715046258005,1.0,3.1392958,VPS13B,0.4142215,0.6787119002272819,0.9999330512443403,1.3055446,KIF22,0.6398097,0.5222963171934942,0.9997837817405957,0.7679853,RAE1,0.98735356,0.3234693318537931,0.9995853741482472,1.4035661,POLR2J,1.9192709,0.054950069230139044,0.534457623703636,0.13649708,EIF2A,1.517937,0.12903029122749157,0.999135589150443,-0.0684181,RP6-109B7.3,0.3579169,0.7204055088193526,0.9978872631048302,1.9441208
1181,HSF2,0.81750417,0.4136403820414841,0.9999741090652634,1.0044308,ITPK1,1.2418143,0.21430508627085232,1.0,1.8362895,RERE,0.41387862,0.6789629955622063,0.9999330512443403,0.7272175,POLR3H,0.63871795,0.5230064291122714,0.9997837817405957,1.0752616,HELZ,0.9862763,0.3239975311347999,0.9995853741482472,1.3788081,MRPS22,1.9170558,0.05523083298498987,0.5368076850149901,0.87771153,UBALD2,1.5165049,0.12939174719180782,0.999135589150443,0.3789091,MIR4519,0.35755184,0.7206787118305085,0.9978872631048302,2.0047028
1182,DCXR,0.81696326,0.41394943275613405,0.9999741090652634,-0.023008212,TMEM167A,1.2417148,0.2143417951930967,1.0,0.67451584,MTG1,0.41342148,0.6792978447690072,0.9999330512443403,0.8443366,SACM1L,0.6383945,0.5232169277954909,0.9997837817405957,0.8360375,ZBTB1,0.98589927,0.3241825335365227,0.9995853741482472,1.5249158,DPP7,1.9156513,0.0554094970871977,0.5381627783667347,0.13026893,UBE2V2,1.5160642,0.12950312247065462,0.999135589150443,0.2840374,ARIH1,0.35645676,0.7214985346999384,0.9978872631048302,0.1912035
1183,KLF12,0.8164996,0.41421444209066316,0.9999741090652634,0.5652687,FGD2,1.2401234,0.2149297547164679,1.0,1.1404507,ZNF181,0.41342148,0.6792978447690072,0.9999330512443403,1.2141861,ZBTB8OS,0.6380305,0.5234537907791641,0.9997837817405957,1.2696323,CCDC97,0.98455274,0.3248438178808055,0.9995853741482472,1.8676271,LIPA,1.9144088,0.05556794734019808,0.5393197663294242,0.69998944,RBCK1,1.5158439,0.12955883801953838,0.999135589150443,-0.31119397,TPRG1L,0.35645676,0.7214985346999384,0.9978872631048302,0.07654487
1184,CA5B,0.8154951,0.4147889731743437,0.9999741090652634,0.7640722,TWF2,1.2385982,0.21549430585487983,1.0,1.0470862,RNF26,0.4133072,0.6793815669623267,0.9999330512443403,0.87478155,PPID,0.63790923,0.523532757331066,0.9997837817405957,0.43703583,MRE11A,0.98428345,0.3249761800252692,0.9995853741482472,1.9327028,COMMD8,1.9138145,0.05564386124966237,0.5396746203521002,0.2549304,DNAJB6,1.5147423,0.12983769499897913,0.999135589150443,-0.18628617,FAM76B,0.35645676,0.7214985346999384,0.9978872631048302,0.14389291
1185,GGT7,0.81503147,0.4150543001828675,0.9999741090652634,1.6760539,MED29,1.237471,0.2159122688195,1.0,1.277074,DAZAP2,0.41281193,0.6797444088220418,0.9999330512443403,0.6607544,POLDIP2,0.6377475,0.5236380555725937,0.9997837817405957,2.4734383,FIBP,0.9840141,0.325108577260921,0.9995853741482472,0.8688195,MX1,1.910141,0.0561150675803999,0.5438600966767522,0.6831706,TOR2A,1.5140812,0.1300052327009745,0.999135589150443,0.8375849,MIR22HG,0.35645676,0.7214985346999384,0.9978872631048302,0.3208232
1186,PPIL1,0.81394964,0.4156737864742399,0.9999741090652634,0.7604841,TTYH2,1.2345202,0.21700911160511094,1.0,2.8289702,PTPRN2,0.41239288,0.6800514868067271,0.9999330512443403,0.65148413,GMCL1,0.63665575,0.5243491027330267,0.9997837817405957,0.74861413,PNN,0.9835832,0.3253204858268802,0.9995853741482472,0.86909735,MARCKS,1.9085202,0.05632400656575869,0.5454995946630048,2.07248,SLC12A9,1.5131999,0.13022887726672555,0.999135589150443,1.1164073,POC1B,0.35645676,0.7214985346999384,0.9978872631048302,2.0996199
1187,IL10RA,0.8130482,0.416190441926936,0.9999741090652634,0.16832852,GLB1,1.2343876,0.21705850186729891,1.0,0.55411655,ZNF263,0.41239288,0.6800514868067271,0.9999330512443403,0.09198933,NFU1,0.63665575,0.5243491027330267,0.9997837817405957,0.585605,DDX50,0.98326004,0.32547947620327833,0.9995853741482472,1.0476484,ATP6V1E1,1.9074938,0.05645666928157222,0.5463985621224287,0.20909885,NQO2,1.5130898,0.13025685381754953,0.999135589150443,0.49790323,C19orf55,0.35645676,0.7214985346999384,0.9978872631048302,0.1923193
1188,MFGE8,0.81219816,0.416677921188222,0.9999741090652634,1.4354519,MRPL37,1.2322326,0.21786222725885662,1.0,0.64709103,GTF2IRD2,0.41224048,0.6801631646893691,0.9999330512443403,1.2369068,CALM2,0.63657486,0.5244017925667968,0.9997837817405957,0.05649256,SYT11,0.98153645,0.32632827825271815,0.9995853741482472,2.9278014,KRAS,1.9035501,0.05696879513212525,0.5505779115165368,0.43610597,CCNL1,1.5127593,0.13034081145400472,0.999135589150443,0.18646535,EPB41L3,0.3557267,0.7220452611584305,0.9978872631048302,2.4058511
1189,GPX7,0.81201786,0.41678136916322384,0.9999741090652634,0.6095661,KCNMB1,1.228685,0.2191899385202346,1.0,3.272837,CCSER1,0.41193572,0.680386541499779,0.9999330512443403,4.8052464,ZBTB38,0.6362918,0.5245862283450636,0.9997837817405957,1.0830404,RAB33A,0.98148257,0.3263548264752235,0.9995853741482472,1.8140926,TCEB1,1.900633,0.0573501098802861,0.5538728217593264,0.21665578,OAS1,1.5116577,0.1306209735347675,0.999135589150443,0.0075462614,LPAR5,0.35536164,0.7223186776559376,0.9978872631048302,1.7922419
1190,SH2D3A,0.8099316,0.4179795114030914,0.9999741090652634,1.1150067,HDGF,1.2286519,0.21920237437907775,1.0,2.0944376,PRICKLE1,0.41163096,0.680609946356001,0.9999330512443403,4.7115774,ZNF683,0.6362918,0.5245862283450636,0.9997837817405957,1.7350131,FBXW4,0.980136,0.32701898817170827,0.9995853741482472,2.2827384,NDUFC2,1.8998766,0.05744931499717586,0.554440468593434,0.16292712,HSPD1,1.5116577,0.1306209735347675,0.999135589150443,0.25441584,ATP2A2,0.35499662,0.7225921296231869,0.9978872631048302,2.075904
1191,COL18A1,0.80915886,0.41842378210456344,0.9999741090652634,2.1725354,ADRBK2,1.2285855,0.219227247616554,1.0,1.7138082,CCL28,0.41064045,0.6813362056217956,0.9999330512443403,1.1446571,DALRD3,0.6359683,0.5247970527687896,0.9997837817405957,0.8334711,THRAP3,0.9792742,0.3274445119881796,0.9995853741482472,0.9067991,CSRP1,1.8988502,0.05758417871127963,0.5553512143786842,0.49010637,MRPL54,1.510556,0.1309016025548645,0.999135589150443,-0.069778845,SLC2A11,0.35426655,0.7231391398395344,0.9978872631048302,4.802541
1192,KIAA0020,0.80830884,0.4189128008077233,0.9999741090652634,0.4560926,LMO2,1.2280219,0.21943875195795493,1.0,2.2314005,S100PBP,0.40968803,0.682034810478577,0.9999330512443403,0.9844252,RP11-412D9.4,0.63584703,0.5248761231113599,0.9997837817405957,2.0564716,RBBP7,0.97905874,0.32755094907835625,0.9995853741482472,0.63039416,LRMP,1.898202,0.057669491334972296,0.5553928400054846,1.1592174,MILR1,1.510556,0.1309016025548645,0.999135589150443,2.1668584,SUCO,0.35353646,0.7236862915525826,0.9978872631048302,1.9818393
1193,SLC4A7,0.8081801,0.4189869238732721,0.9999741090652634,1.3086435,MXD1,1.2280219,0.21943875195795493,1.0,1.8158873,TELO2,0.40957373,0.6821186613933334,0.9999330512443403,1.159086,TGDS,0.6349979,0.5254297862455195,0.9997837817405957,1.456858,RAB22A,0.9766888,0.32872323898923583,0.9995853741482472,1.6424295,LEPROT,1.898202,0.057669491334972296,0.5553928400054846,1.8127177,AP3D1,1.5089036,0.1313234225523077,0.999135589150443,1.7297556,CDK5RAP2,0.3528064,0.7242335845072244,0.9978872631048302,0.9334845
1194,TMEM129,0.80815434,0.41900174941222723,0.9999741090652634,0.48673472,ZNRD1,1.2269278,0.21984973728882928,1.0,0.58369416,HMGCS1,0.40919277,0.6823981927855959,0.9999330512443403,1.1167258,PSMD14,0.6347957,0.5255616548242122,0.9997837817405957,-0.083178975,B3GAT3,0.9762579,0.3289366744893534,0.9995853741482472,0.65258527,OXA1L,1.8972836,0.05779053072671909,0.5558464738369027,0.43759808,YIPF4,1.5083528,0.13146426316105572,0.999135589150443,-0.020646771,ARID3B,0.35134625,0.7253285931197779,0.9978872631048302,0.066417985
1195,INTS10,0.8072271,0.4195356743204546,0.9999741090652634,0.43442726,AKT1,1.2252369,0.22048598242376627,1.0,1.7894578,CAPN12,0.4090404,0.6825100175464671,0.9999330512443403,0.1218565,PNKP,0.63463396,0.5256671618735036,0.9997837817405957,0.55236375,LRRC8A,0.97598857,0.32907011728099766,0.9995853741482472,2.3921878,WDR11,1.8972294,0.057797657262025896,0.5558464738369027,2.0710053,TBC1D1,1.5083528,0.13146426316105572,0.999135589150443,1.0492504,RP11-356I2.4,0.35134625,0.7253285931197779,0.9978872631048302,-0.0737521
1196,MPI,0.8070468,0.4196395394844412,0.9999741090652634,0.9111254,PTK2B,1.2208936,0.22212630893106866,1.0,0.58235353,MOB3B,0.4088118,0.6826777677566958,0.9999330512443403,2.5692832,ZDHHC6,0.63176304,0.5275417127290067,0.9997837817405957,1.1798513,PARP4,0.97545,0.3293371081023473,0.9995853741482472,1.6758121,SEC11C,1.8966893,0.05786896279948661,0.5561422255305952,0.030029392,MIF4GD,1.5081325,0.13152063217896315,0.999135589150443,0.26376095,BLZF1,0.35134625,0.7253285931197779,0.9978872631048302,-0.40988445
1197,FAM65B,0.80681497,0.41977310261852385,0.9999741090652634,-0.01603726,ICAM1,1.2208605,0.22213886402932115,1.0,2.9184067,NOL10,0.40862134,0.6828175715737517,0.9999330512443403,0.567931,APOBEC3C,0.63127786,0.5278588746648608,0.9997837817405957,0.5479436,YPEL3,0.9752884,0.3294172327102137,0.9995853741482472,0.6865307,GPI,1.8955548,0.05801894243446561,0.5570535602734965,0.63204926,SPCS1,1.5079122,0.13157701993033652,0.999135589150443,1.3390864,ANKIB1,0.35134625,0.7253285931197779,0.9978872631048302,0.053750277
1198,CAMK2G,0.8064801,0.4199660712502399,0.9999741090652634,1.0227582,DOK3,1.2193685,0.22270436954892814,1.0,4.996078,CREBRF,0.4069832,0.6840203331687775,0.9999330512443403,1.0127139,TM2D1,0.6309948,0.5280439306684829,0.9997837817405957,0.68700767,KATNA1,0.97453433,0.3297913145179501,0.9995853741482472,1.9743661,ITGB1BP1,1.8949605,0.05809763202051924,0.5570535602734965,0.3085895,SNX9,1.5070308,0.13180275834023378,0.999135589150443,0.90424085,LRR1,0.35134625,0.7253285931197779,0.9978872631048302,0.04704235
1199,FMN1,0.8062483,0.4200996954488603,0.9999741090652634,1.7538763,COMMD1,1.2185396,0.2230189841907777,1.0,0.5946361,DDX39A,0.40561172,0.6850279133775494,0.9999330512443403,0.20958008,KCTD20,0.630833,0.5281496917975389,0.9997837817405957,0.9882827,FNBP4,0.974265,0.3299249818103295,0.9995853741482472,0.87734324,RIPK2,1.8948525,0.05811194874142916,0.5570535602734965,0.7582411,TEX264,1.5067003,0.13188748757941685,0.999135589150443,-0.23559335,PCGF3,0.35134625,0.7253285931197779,0.9978872631048302,0.1475141
1200,PPIG,0.80609375,0.42018879212399807,0.9999741090652634,0.8911898,MRPL55,1.2175449,0.22339694143128996,1.0,0.39365068,ZNF138,0.40488788,0.685559917957753,0.9999330512443403,0.80589277,TNF,0.63071173,0.5282290197263905,0.9997837817405957,2.1040633,TIA1,0.9741573,0.3299784585487181,0.9995853741482472,1.3814888,MRPL52,1.8947444,0.058126268393712516,0.5570535602734965,0.2920553,KIAA1143,1.5041666,0.13253848130094162,0.999135589150443,1.1350454,TCP11L2,0.35098124,0.7256024331497076,0.9978872631048302,3.5359786
1201,IMPACT,0.80604225,0.42021849348240903,0.9999741090652634,1.7319859,TMEM150B,1.2168819,0.22364916735433116,1.0,27.335901,C12orf66,0.4048498,0.6855879225204542,0.9999330512443403,1.3659924,FBXO44,0.6297817,0.528837402106447,0.9997837817405957,1.1444542,TM7SF3,0.97404957,0.3300319408993091,0.9995853741482472,1.45815,ERGIC1,1.8911248,0.05860767367467194,0.5608369164898647,1.0533446,VAMP7,1.503065,0.13282229707938842,0.999135589150443,0.5461681,NR1D1,0.35098124,0.7256024331497076,0.9978872631048302,1.9526889
1202,YWHAQ,0.8057074,0.4204115823726108,0.9999741090652634,0.0943233,DEF8,1.2148926,0.22440706697138246,1.0,1.1168687,NFATC2IP,0.4048498,0.6855879225204542,0.9999330512443403,0.5989088,SNX17,0.6296604,0.5289167826147385,0.9997837817405957,0.17770234,UBE2J2,0.9737264,0.33019242162397766,0.9995853741482472,0.71139437,CDC42EP2,1.8910168,0.05862209472463477,0.5608369164898647,2.5965214,DOK1,1.5019633,0.13310658319563265,0.999135589150443,1.1429726,TCIRG1,0.3507987,0.7257393663242063,0.9978872631048302,2.6376798
1203,DUS3L,0.80503774,0.42079791644381725,0.9999741090652634,-0.08557352,SNX2,1.2135333,0.2249260196957612,1.0,0.21867372,NCOA5,0.40420216,0.6860640661433115,0.9999330512443403,1.7311023,R3HDM1,0.62925607,0.529181428096697,0.9997837817405957,0.36214334,MPST,0.97329545,0.3304064744924279,0.9995853741482472,1.022202,GID8,1.8908548,0.05864373182488449,0.5608369164898647,0.43112764,MIF,1.5013024,0.13327738080802648,0.999135589150443,0.27417162,SMARCD2,0.3506162,0.7258763082663947,0.9978872631048302,1.8726635
1204,PPP1CC,0.80287415,0.4220474962045183,0.9999741090652634,0.28075707,EFCAB2,1.2113118,0.225775908632879,1.0,1.2062311,AKT2,0.40412596,0.6861200912389609,0.9999330512443403,0.7715586,SETD4,0.62856865,0.5296314799601441,0.9997837817405957,2.0911994,KBTBD4,0.9726491,0.3307277221527817,0.9995853741482472,1.6500161,ZNF207,1.8897743,0.0587881487065061,0.5615730830192631,-0.07916966,DDOST,1.5009718,0.1333628431976656,0.999135589150443,-0.116647355,RNF144B,0.35025117,0.7261502184378361,0.9978872631048302,1.1887307
1205,LTBP4,0.8019984,0.42255389624822426,0.9999741090652634,0.82253987,RAB27A,1.2079301,0.227074166802107,1.0,0.630042,MCTP2,0.40309736,0.6868765987653229,0.9999330512443403,1.3571779,MAD2L2,0.62820476,0.5298698214618442,0.9997837817405957,0.38545159,CTSF,0.97022533,0.33193420008456154,0.9995853741482472,2.04392,PSMB1,1.8896663,0.0588026066221133,0.5615730830192631,0.17548056,SNX6,1.5008616,0.133391340083537,0.999135589150443,0.37148017,UBE3C,0.35025117,0.7261502184378361,0.9978872631048302,1.9753702
1206,SNHG7,0.80117416,0.42303083307008216,0.9999741090652634,-0.32903633,PQLC3,1.2054102,0.22804495097847854,1.0,0.7691036,TMEM186,0.40294498,0.686988700652975,0.9999330512443403,1.6540633,HERC1,0.62763864,0.530240683218714,0.9997837817405957,1.1968842,NDUFA2,0.96974057,0.3321758365496218,0.9995853741482472,0.23015833,LRP1,1.8876134,0.05907786842768563,0.5638092467761174,1.8481735,ATP5O,1.49976,0.13367656817653895,0.999135589150443,-0.20121372,SOCS2,0.34988612,0.7264241636320153,0.9978872631048302,4.889617
