,CD4 T_names,CD4 T_scores,CD4 T_pvals,CD4 T_pvals_adj,CD4 T_logfoldchanges,CD14 Monocytes_names,CD14 Monocytes_scores,CD14 Monocytes_pvals,CD14 Monocytes_pvals_adj,CD14 Monocytes_logfoldchanges,B_names,B_scores,B_pvals,B_pvals_adj,B_logfoldchanges,CD8 T_names,CD8 T_scores,CD8 T_pvals,CD8 T_pvals_adj,CD8 T_logfoldchanges,NK_names,NK_scores,NK_pvals,NK_pvals_adj,NK_logfoldchanges,FCGR3A Monocytes_names,FCGR3A Monocytes_scores,FCGR3A Monocytes_pvals,FCGR3A Monocytes_pvals_adj,FCGR3A Monocytes_logfoldchanges,Dendritic_names,Dendritic_scores,Dendritic_pvals,Dendritic_pvals_adj,Dendritic_logfoldchanges,Megakaryocytes_names,Megakaryocytes_scores,Megakaryocytes_pvals,Megakaryocytes_pvals_adj,Megakaryocytes_logfoldchanges
1866,NOLC1,0.4691193,0.6389843478205895,1.0,0.36075583,PTPN2,0.5942341,0.5523555582398093,1.0,0.31964687,N4BP2L1,0.23341627,0.8154381801203894,0.9999330512443403,0.22659068,DAPK3,0.40684718,0.6841202368719863,1.0,0.79411536,ACAD8,0.6176265,0.536821577322809,1.0,1.2039596,CALR,1.2021171,0.22931816181730447,1.0,-0.24038939,ANXA7,1.0967835,0.27273602772464556,0.999135589150443,-0.3550765,DCP1A,0.12392941,0.9013711678998546,0.9978872631048302,-1.5249394
1867,TIPRL,0.4684237,0.6394816352736461,1.0,0.42842704,SEC14L1,0.59217846,0.5537310747591146,1.0,0.4665721,ZNF90,0.23337817,0.8154677598616366,0.9999330512443403,0.38043028,ATP9B,0.40680662,0.6841500250684178,1.0,1.4908657,GALNT11,0.6174142,0.5369615858637609,1.0,1.0533428,ACADVL,1.201901,0.22940188348062263,1.0,0.04686317,GGA1,1.0963429,0.27292874790722166,0.999135589150443,0.11754051,SEPT6,0.12392941,0.9013711678998546,0.9978872631048302,0.43443877
1868,GADD45G,0.4683464,0.6395368994428379,1.0,1.6930708,SPATA20,0.5915817,0.5541307322446477,1.0,0.8034682,ZNF256,0.23334008,0.815497339865874,0.9999330512443403,1.4404479,SLC2A8,0.4066444,0.6842691827682378,1.0,1.9329065,LZIC,0.61736107,0.5369965908672832,1.0,0.94962555,MZT1,1.1997942,0.23021930964522208,1.0,0.36079577,NEMF,1.0963429,0.27292874790722166,0.999135589150443,-0.8127841,BRWD1,0.12392941,0.9013711678998546,0.9978872631048302,-2.1208882
1869,ABL2,0.46754768,0.6401080796239635,1.0,0.9126944,C9orf66,0.5908523,0.5546193941443434,1.0,1.8277972,CDC42BPB,0.23334008,0.815497339865874,0.9999330512443403,1.3504621,AP1G2,0.40575218,0.6849246905550505,1.0,0.5968918,AUH,0.6167772,0.5373817216072507,1.0,1.5209457,KIAA1143,1.1981734,0.2308495067730968,1.0,0.24810468,NDUFA12,1.095792,0.27316977909584395,0.999135589150443,-0.6458033,UBE2F,0.122651786,0.9023828449834563,0.9978872631048302,4.6140766
1870,RBM11,0.4670324,0.6404766962009911,1.0,3.8496978,RP11-802E16.3,0.5906202,0.5547749216585868,1.0,1.4261376,CYHR1,0.23318769,0.8156156625119156,0.9999330512443403,0.77176034,PJA1,0.4054683,0.6851333110094913,1.0,0.1192778,OLA1,0.61645865,0.5375918513976603,1.0,0.53143585,SLAMF7,1.1980654,0.23089156346058548,1.0,1.0878751,SF3B1,1.0956819,0.2732180027961343,0.999135589150443,-0.25930122,KDM6B,0.12246927,0.9025273832614985,0.9978872631048302,-0.48849484
1871,THAP5,0.46685204,0.6406057329671455,1.0,1.3433437,ST3GAL6,0.59042126,0.554908247925813,1.0,3.3917067,ZNF827,0.23318769,0.8156156625119156,0.9999330512443403,1.4325985,ARL16,0.40542775,0.6851631158922811,1.0,0.5608761,DCTN2,0.61640555,0.5376268770412868,1.0,0.73499256,SAMD9L,1.1976331,0.2310598446568517,1.0,-0.13208422,WWP2,1.0956819,0.2732180027961343,0.999135589150443,1.8560141,MRPL17,0.122104235,0.9028164695054494,0.9978872631048302,2.7418358
1872,CCBL2,0.4664656,0.6408822769052384,1.0,0.14199603,MRPL47,0.5901892,0.5550638150302716,1.0,0.53194714,RELT,0.23318769,0.8156156625119156,0.9999330512443403,0.50581807,HIVEP3,0.4053872,0.68519292126513,1.0,1.0160999,TMED3,0.6163525,0.5376619038310047,1.0,0.9752448,ARHGAP29,1.197309,0.2311861127286554,1.0,6.2442236,FLII,1.0928177,0.2744738625610279,0.999135589150443,0.08824057,UBE3A,0.12137416,0.9033946806120028,0.9978872631048302,-1.8750811
1873,ST6GAL1,0.4664398,0.640900714940866,1.0,0.10224563,RP11-63P12.6,0.5899571,0.5552194034447404,1.0,1.3475245,ADORA2A-AS1,0.23303531,0.815733989362555,0.9999330512443403,1.4336501,SIK3,0.404495,0.6858487633697569,1.0,1.1038011,GPN1,0.6162994,0.537696931766753,1.0,0.8620404,HIST2H2BE,1.1969849,0.23131242981366007,1.0,0.7347838,MAPKAPK2,1.0922668,0.2747158253626235,0.999135589150443,1.3181767,AZI2,0.12137416,0.9033946806120028,0.9978872631048302,-1.5274379
1874,RP4-575N6.4,0.46499702,0.6419335983000731,1.0,0.9151703,C1orf228,0.589725,0.5553750131637571,1.0,0.40671027,INVS,0.23288292,0.8158523204151936,0.9999330512443403,1.2696786,PSTK,0.4039272,0.6862662407211398,1.0,1.1200384,PET100,0.6159809,0.5379071234444521,1.0,0.451957,PLCB2,1.1968769,0.2313545464014779,1.0,0.7689373,IL3RA,1.0912753,0.2751517253714926,0.999135589150443,4.674406,GPN1,0.12100913,0.9036838053987003,0.9978872631048302,-0.60571915
1875,PPP1R3F,0.46381184,0.6427825568482513,1.0,2.3858306,SP1,0.58962554,0.5554417095637818,1.0,1.177876,ZNF582-AS1,0.23288292,0.8158523204151936,0.9999330512443403,1.355486,SH3BP5-AS1,0.40372443,0.686415362986782,1.0,1.6902982,FAM8A1,0.61518466,0.5384327830420017,1.0,2.1223037,TIMM13,1.1965528,0.23148092884635796,1.0,0.96947795,RNF13,1.091055,0.27524865612018323,0.999135589150443,0.71127754,HES4,0.119548984,0.9048404318824981,0.9978872631048302,-0.54957014
1876,UNC13D,0.46378607,0.6428010176564185,1.0,0.34176224,ARHGAP18,0.5892277,0.5557085342760344,1.0,1.0928656,UBA5,0.23288292,0.8158523204151936,0.9999330512443403,2.0819583,IL4I1,0.4031161,0.6868628030136332,1.0,1.2945229,UQCRQ,0.6149723,0.5385730024411383,1.0,0.78937155,HSP90AA1,1.1962826,0.23158628500105782,1.0,-0.6652906,TIMM9,1.0908347,0.2753456101726591,0.999135589150443,-0.2756341,BCAS4,0.11881892,0.9054188209949638,0.9978872631048302,-1.7543833
1877,ZNF264,0.46324503,0.6431887455701395,1.0,0.84177977,CREBBP,0.5884983,0.5561978753742919,1.0,0.6710604,LINC00665,0.23280673,0.8159114875164506,0.9999330512443403,0.4639577,ZNF317,0.40299445,0.6869523041918875,1.0,1.0765569,AK5,0.61449456,0.538888563032718,1.0,1.75851,NFU1,1.1958505,0.23175492567305678,1.0,-0.16827008,NOL12,1.0900636,0.2756851328865344,0.999135589150443,0.43753722,THYN1,0.11881892,0.9054188209949638,0.9978872631048302,-0.16215259
1878,RP11-327P2.5,0.46303892,0.6433364770122392,1.0,0.8876641,PPCDC,0.588432,0.5562423713492647,1.0,0.82250476,GLMN,0.23238766,0.8162369253249175,0.9999330512443403,0.76112443,FECH,0.40279168,0.6871014825737025,1.0,1.0001857,GABPA,0.6143353,0.5389937704886845,1.0,1.4866431,PCTP,1.1953102,0.2319658491121569,1.0,1.0742708,TRUB2,1.0885214,0.276365034913597,0.999135589150443,0.67388463,RNF44,0.11881892,0.9054188209949638,0.9978872631048302,0.15138035
1879,SNURF,0.4629874,0.6433734120760974,1.0,2.0588546,CNP,0.5879678,0.5565538917807972,1.0,0.43742114,PMPCA,0.23177813,0.8167103459731981,0.9999330512443403,0.3839107,GPR75-ASB3,0.4021428,0.6875789352519415,1.0,1.165664,DAZAP1,0.61422914,0.5390639145112568,1.0,0.8599495,RP11-81H14.2,1.1951481,0.23202915271063496,1.0,1.6557314,USP9X,1.0885214,0.276365034913597,0.999135589150443,1.1732862,TWISTNB,0.11662871,0.9071542881675472,0.9978872631048302,0.32388785
1880,NIT2,0.4629616,0.6433918799384737,1.0,-0.31702375,HIP1,0.58786833,0.5566206572231085,1.0,1.3102173,TMTC4,0.23174003,0.8167399369863607,0.9999330512443403,1.6982177,SCAMP3,0.40198058,0.6876983178974181,1.0,0.7606394,LRIF1,0.61401683,0.539204216278813,1.0,1.0557908,ATF4,1.194824,0.23215579669683317,1.0,-0.3528775,CLSTN1,1.0881908,0.27651087682132514,0.999135589150443,0.22935961,CREB1,0.11626367,0.9074435760232062,0.9978872631048302,-1.6607176
1881,CCDC107,0.46285856,0.6434657535907338,1.0,0.011222801,DNASE2,0.5876363,0.5567764584367412,1.0,0.14318727,ZNF182,0.23158765,0.8168583036510431,0.9999330512443403,1.7841697,CD70,0.40165615,0.6879371065410372,1.0,1.5582688,SUCLG1,0.6133267,0.5396603233408127,1.0,0.7974468,TAGLN2,1.1929332,0.23289553119995277,1.0,-0.55889136,CYB5R3,1.0878603,0.2766567711883877,0.999135589150443,0.016691998,RNF4,0.11626367,0.9074435760232062,0.9978872631048302,-1.6593908
1882,SRP14-AS1,0.4618022,0.6442231615942863,1.0,0.8371682,MRPL41,0.58743733,0.5569100192474199,1.0,0.2625946,TWSG1,0.23120669,0.8171542385827469,0.9999330512443403,1.5749484,THAP7-AS1,0.4016156,0.6879669573099995,1.0,0.8866413,FAM105A,0.6127959,0.5400113063247544,1.0,1.0566535,IQGAP2,1.1910424,0.23363693613019598,1.0,0.57821345,PDHX,1.0878603,0.2766567711883877,0.999135589150443,1.0592822,CD58,0.11626367,0.9074435760232062,0.9978872631048302,-1.4912332
1883,FXR1,0.46164763,0.644334032804835,1.0,0.14995298,ZNF668,0.58694005,0.5572439895541865,1.0,1.4971182,KRBOX4,0.23086381,0.8174206023101311,0.9999330512443403,0.16245197,REEP5,0.40153447,0.6880266603064773,1.0,0.15466094,ST20,0.6127428,0.5400464109046755,1.0,1.7201264,THOC2,1.1909344,0.23367935260307582,1.0,0.18379591,CDK2AP2,1.0877502,0.27670541430221174,0.999135589150443,-0.35339132,COA3,0.11571612,0.9078775308155528,0.9978872631048302,-0.7958507
1884,FARSA,0.46162185,0.6443525121092599,1.0,0.4069271,HGS,0.5868737,0.5572885262962446,1.0,0.65579,CEP135,0.23078762,0.8174797971139907,0.9999330512443403,0.70294225,CYB5R1,0.40129113,0.6882057809613746,1.0,0.7172912,CLSTN1,0.6119466,0.5405731165907328,1.0,0.9313059,TMED7,1.1908803,0.23370056288636842,1.0,0.4617965,TSNAX,1.0875299,0.2768027180177137,0.999135589150443,-0.37784624,SHMT2,0.112978354,0.9100477146573309,0.9978872631048302,0.2461479
1885,CBFA2T2,0.46105504,0.6447591123948042,1.0,0.29848397,AP1S1,0.5863432,0.5576448826170814,1.0,0.5672848,SNX16,0.23074953,0.8175093949062819,0.9999330512443403,1.257769,FAM213B,0.4012506,0.6882356361046384,1.0,1.032543,UBALD1,0.6110972,0.5411352189324734,1.0,1.4054656,TRIM26,1.1906102,0.2338066347723925,1.0,1.0432167,TUBA1C,1.0870892,0.2769973954031564,0.999135589150443,0.4422552,DCUN1D5,0.11224829,0.9106265443965826,0.9978872631048302,0.35425556
1886,TAMM41,0.46090046,0.6448700218300896,1.0,0.56867623,CXorf38,0.5861443,0.5577785448217535,1.0,1.3655219,RAD9A,0.23055905,0.8176573877697271,0.9999330512443403,0.5183235,CDKN1B,0.4000745,0.6891016464269555,1.0,0.56211704,TMED4,0.61093795,0.541240645617199,1.0,0.7207116,GPN3,1.1898539,0.23410381757295617,1.0,0.3196379,CAMK2G,1.0859876,0.27748449697441047,0.999135589150443,0.7468449,SNRNP25,0.11188325,0.9109159770739483,0.9978872631048302,0.26163295
1887,TXLNG,0.4606686,0.6450364007995164,1.0,0.60592663,PRKAG2-AS1,0.5859785,0.5578899418984856,1.0,1.0538017,PARG,0.23044476,0.8177461866079212,0.9999330512443403,1.2302201,URGCP,0.39910117,0.6898186528942707,1.0,0.37552845,GALT,0.6105664,0.5414866811030127,1.0,0.74762195,RAF1,1.1897999,0.23412505515321747,1.0,0.17134401,ISY1,1.0852164,0.2778258150102061,0.999135589150443,-0.27638933,HDLBP,0.11115318,0.9114948778537463,0.9978872631048302,-1.7539451
1888,KAT6A,0.4605913,0.6450918644060144,1.0,0.2184199,MBD2,0.58594537,0.5579122226124942,1.0,1.1135366,RP11-110G21.1,0.23013999,0.8179829949406917,0.9999330512443403,1.7216343,NFYB,0.39780343,0.6907750947607616,1.0,1.0413331,HNRNPD,0.6104071,0.5415921419735193,1.0,0.6913609,CCDC18,1.1892056,0.23435875863963718,1.0,1.1533785,LCOR,1.0849961,0.2779233869327432,0.999135589150443,1.3043563,PET117,0.11115318,0.9114948778537463,0.9978872631048302,-1.620285
1889,ZC3H14,0.46010175,0.645443179757101,1.0,0.62987924,PHF21A,0.58571327,0.5580681997294511,1.0,0.5737045,GTPBP3,0.22972092,0.8183086335155072,0.9999330512443403,0.7456615,UROD,0.39776286,0.6908049915343838,1.0,0.5793351,C21orf2,0.6092924,0.5423306550318323,1.0,1.1625168,IDNK,1.1888815,0.2344863029019293,1.0,1.2247846,TTC3,1.0840046,0.278362749275905,0.999135589150443,-0.32177135,SPSB2,0.11115318,0.9114948778537463,0.9978872631048302,-1.8429466
1890,ZBTB20,0.4598441,0.6456281143636374,1.0,0.19445035,PCYT1A,0.58461916,0.5588038059381668,1.0,2.1322546,DHX37,0.22945425,0.8185158743891011,0.9999330512443403,1.341495,TAMM41,0.39711398,0.6912834054737513,1.0,0.49679983,MRPS23,0.6092393,0.5423658348408582,1.0,0.46342212,MYCBP,1.1888815,0.2344863029019293,1.0,0.5685601,MRPL47,1.0835639,0.2785581730780474,0.999135589150443,0.6986945,RP11-220I1.1,0.11115318,0.9114948778537463,0.9978872631048302,3.083063
1891,WBP11,0.4597153,0.6457205898843896,1.0,0.105065085,DALRD3,0.58405554,0.559182938315033,1.0,0.3570169,CROCCP2,0.22945425,0.8185158743891011,0.9999330512443403,1.0379735,FLAD1,0.39707345,0.6913133104404382,1.0,0.63030565,LEAP2,0.6092393,0.5423658348408582,1.0,2.3156672,PINK1,1.1884493,0.2346564383904347,1.0,2.5829868,TMEM203,1.0824623,0.2790471409263944,0.999135589150443,0.22422479,RAB1B,0.11005808,0.9123633170147273,0.9978872631048302,1.7193561
1892,DBR1,0.4594319,0.6459240553063565,1.0,1.0851878,FAM120A,0.58395606,0.5592498569887913,1.0,0.23292333,CASP9,0.22937806,0.8185750883971122,0.9999330512443403,1.6590829,EIF2B5,0.39650565,0.6917320305202831,1.0,0.32622573,SUZ12,0.60833687,0.54296406561959,1.0,1.4604064,ZFYVE21,1.187585,0.2349969716067366,1.0,0.75483346,FOSL2,1.0819116,0.2792918436301035,0.999135589150443,1.4027104,RXRA,0.11005808,0.9123633170147273,0.9978872631048302,-0.9279193
1893,ELF2,0.4594061,0.6459425534768637,1.0,0.29262573,FBXW11,0.58352506,0.5595398828185997,1.0,0.7157632,SSSCA1,0.22907329,0.8188119547747801,0.9999330512443403,0.53317565,TP53I13,0.39581624,0.6922406030619727,1.0,0.87042844,NUDT8,0.6081776,0.5430696698665126,1.0,2.4068778,HLA-DMB,1.1873149,0.23510345995585769,1.0,-0.7463874,TMEM9,1.0804794,0.27992875336278356,0.999135589150443,1.2414156,NPM3,0.10969304,0.9126528200469955,0.9978872631048302,1.4230908
1894,ZNF528,0.45935458,0.6459795504747248,1.0,2.176988,KSR1,0.58289516,0.5599638979422843,1.0,1.8922338,PATL1,0.2289209,0.818930394166428,0.9999330512443403,0.5590965,CLK3,0.39516735,0.6927193863711529,1.0,0.715731,KIAA1715,0.6075406,0.5434921891227177,1.0,1.6096723,YPEL2,1.1866666,0.2353591713621742,1.0,-0.27245232,YTHDF2,1.0803692,0.2799777872690845,0.999135589150443,-0.0139771,NTAN1,0.109328,0.9129423346717205,0.9978872631048302,1.8159264
1895,LIMA1,0.45899388,0.6462385539758813,1.0,1.5161765,ARL8B,0.58289516,0.5599638979422843,1.0,0.57242894,SQLE,0.22869232,0.819108061000088,0.9999330512443403,1.3494198,TEX264,0.39516735,0.6927193863711529,1.0,0.9586548,DDB1,0.60748756,0.5435274064446256,1.0,0.9797959,TNIP1,1.1865585,0.2354018090611486,1.0,-0.07218752,UQCRC2,1.0784965,0.280812256696399,0.999135589150443,-0.3318963,DNAJB2,0.10896297,0.9132318608507867,0.9978872631048302,3.2253675
1896,KLF5,0.45881355,0.6463680718097076,1.0,25.372383,PRR24,0.5822652,0.5603880687886791,1.0,0.57430595,C8orf44,0.22815898,0.8195226530485568,0.9999330512443403,2.6598406,NARFL,0.3950457,0.6928091719159946,1.0,1.1669027,PTPN22,0.60589504,0.5445844539165005,1.0,1.2773792,HAVCR2,1.1860182,0.23561507955930272,1.0,0.00016436682,ZNF652,1.0782762,0.2809105404805934,0.999135589150443,1.0820224,ZBP1,0.10896297,0.9132318608507867,0.9978872631048302,-0.58323336
1897,GPA33,0.4586847,0.6464605911102257,1.0,1.4928889,GALNT2,0.5813037,0.5610357874268612,1.0,0.8030689,MYC,0.22812088,0.8195522686982692,0.9999330512443403,1.2439241,GNPDA2,0.39496458,0.6928690313434478,1.0,1.6017944,CDC23,0.6057358,0.5446902148152066,1.0,2.0805836,C5orf15,1.1850458,0.23599931093357907,1.0,0.1497041,UTP6,1.0778354,0.2811071781066289,0.999135589150443,0.4953364,PCNA,0.10768535,0.9142452929175576,0.9978872631048302,-0.28073686
1898,NUP160,0.45845285,0.6466271396272292,1.0,0.119468525,SLC1A4,0.5812374,0.5610804710304661,1.0,2.0612319,TRAF3IP2,0.22762562,0.8199372955510974,0.9999330512443403,1.2443943,ATG4A,0.39480236,0.6929887559509993,1.0,0.48604646,PALLD,0.60552347,0.5448312452172045,1.0,3.5360582,IDH3A,1.1848298,0.23608475584216093,1.0,0.91642576,PTCRA,1.0776151,0.2812055319500184,0.999135589150443,0.98992455,AP1G2,0.10750283,0.9143900803479963,0.9978872631048302,0.20361204
1899,KRR1,0.45762837,0.6472194554805993,1.0,0.040890772,CMTM2,0.58090585,0.5613039148790879,1.0,3.8345764,CFL2,0.22701609,0.8204112343339048,0.9999330512443403,1.0541768,RRP15,0.39480236,0.6929887559509993,1.0,0.80003095,ATF1,0.60520494,0.5450428248199999,1.0,0.91655934,NRBF2,1.1837493,0.23651230860829886,1.0,0.7341878,ARSB,1.0776151,0.2812055319500184,0.999135589150443,3.3951948,ARHGEF40,0.10604269,0.9155484816642485,0.9978872631048302,-1.7298543
1900,CCDC101,0.45742226,0.6473675693816099,1.0,0.27109256,CMKLR1,0.5807069,0.5614380018480537,1.0,1.805785,ACSL3,0.22644465,0.8208556115114943,0.9999330512443403,0.7922261,UBE3D,0.3942346,0.6934078524452965,1.0,1.5441245,NCBP2,0.6040902,0.5457836745433573,1.0,0.46343473,NFAM1,1.1834252,0.23664068113027614,1.0,1.4391359,MYLPF,1.0776151,0.2812055319500184,0.999135589150443,3.3705552,DNAJB12,0.10604269,0.9155484816642485,0.9978872631048302,-1.5421021
1901,ATP5A1,0.4570873,0.647608284253522,1.0,0.26743254,MPND,0.5807069,0.5614380018480537,1.0,1.8327662,PAPSS1,0.22640654,0.8208852387028629,0.9999330512443403,0.7039568,C18orf21,0.39415348,0.6934677310343799,1.0,0.5940455,IAH1,0.6040371,0.5458189655545719,1.0,0.9381554,COMMD10,1.18067,0.23773383666599712,1.0,0.02147752,SETD5,1.0773948,0.28130390914801795,0.999135589150443,0.1691373,SPPL2A,0.10604269,0.9155484816642485,0.9978872631048302,-1.9075311
1902,NIFK,0.4570873,0.647608284253522,1.0,0.56026673,NBPF14,0.5803754,0.5616615145513643,1.0,2.051991,HACL1,0.22636844,0.8209148661497748,0.9999330512443403,0.49163562,IPO5,0.3939507,0.6936174358815702,1.0,1.0614594,DNAJC3,0.60398406,0.5458542576973898,1.0,1.3250433,SAR1A,1.1803459,0.2378626773004826,1.0,0.21401858,PPP6R2,1.0770644,0.281451518736592,0.999135589150443,1.5836368,PCM1,0.10458255,0.9167070623579779,0.9978872631048302,0.25682336
1903,WDR37,0.45670086,0.6478860779777968,1.0,0.3161471,SLC35A2,0.5798449,0.562019224336937,1.0,0.35759476,PPAP2A,0.22594939,0.8212407849199984,0.9999330512443403,0.9582803,FRMD8,0.39382905,0.6937072645307223,1.0,0.61373025,RHBDD2,0.6031878,0.5463837755890864,1.0,0.95212346,ASL,1.1802379,0.23790563513462515,1.0,0.7470641,LTC4S,1.0769542,0.28150073361092,0.999135589150443,3.239537,SHISA5,0.10385248,0.9172864192080945,0.9978872631048302,1.3281279
1904,ZNF394,0.4565978,0.6479601645870684,1.0,0.12310735,PRKAR2A,0.5778556,0.5633616155883514,1.0,0.7481654,ZNHIT6,0.22556843,0.8215371014931794,0.9999330512443403,0.9308676,SYTL2,0.39374793,0.6937671526881461,1.0,1.3939279,RING1,0.6031878,0.5463837755890864,1.0,1.3442756,SMIM12,1.1796436,0.23814200115264184,1.0,-0.003151777,CTBP1,1.0765135,0.281697651501462,0.999135589150443,0.12582919,LGALS3BP,0.10385248,0.9172864192080945,0.9978872631048302,1.5195574
1905,KIAA2026,0.45654628,0.6479972091991058,1.0,0.42646948,SNX8,0.57752407,0.5635854976698949,1.0,0.91466904,LOH12CR2,0.22511126,0.8218927149906212,0.9999330512443403,0.92925215,SMIM7,0.3935857,0.6938869347406695,1.0,-0.027233955,PSMA1,0.6031347,0.5464190858289614,1.0,2.6551917,UBA3,1.1786171,0.2385506601551931,1.0,0.27001217,ATP6AP2,1.0758525,0.2819932035274192,0.999135589150443,-0.4258109,NEK7,0.10348745,0.9175761141253453,0.9978872631048302,0.29025277
1906,TMEM170A,0.45618555,0.64825654588093,1.0,0.39816165,NFKBIE,0.5773251,0.5637198474986249,1.0,0.92350477,TLR1,0.22457792,0.8223076436556814,0.9999330512443403,1.0906638,GPRIN3,0.3935046,0.6939468286351032,1.0,0.9465814,ARSG,0.6028693,0.5465956539849952,1.0,1.1482555,CCDC57,1.1777527,0.23889517773364066,1.0,0.36695352,HIST1H2BK,1.0757424,0.28204248263847687,0.999135589150443,-0.22695646,TRAPPC12,0.10348745,0.9175761141253453,0.9978872631048302,-1.5365272
1907,RP5-1180E21.5,0.45530957,0.6488865411580126,1.0,0.79149115,TMEM164,0.57642996,0.5643246126294139,1.0,2.2685282,DTX2,0.22434933,0.8224854854479923,0.9999330512443403,0.841624,RNF219,0.39318016,0.6941864233262136,1.0,1.3890308,VBP1,0.601383,0.5475849575920132,1.0,0.53489023,STAT1,1.1744574,0.24021187095843843,1.0,-0.4315338,KCTD5,1.0755221,0.28214105838149606,0.999135589150443,1.349901,OTUB1,0.103122406,0.9178658199864764,0.9978872631048302,5.10768
1908,ELP2,0.45482004,0.6492387068310668,1.0,0.19085522,DAGLB,0.5761315,0.5645262703878119,1.0,2.257229,ZNF786,0.22389218,0.822841196384382,0.9999330512443403,0.8287071,EIF4A3,0.39318016,0.6941864233262136,1.0,0.4629233,RALBP1,0.600799,0.5479738547069258,1.0,0.6610224,PPM1A,1.1740792,0.24036329337780837,1.0,0.54316926,RNF138,1.0753018,0.28223965748634594,0.999135589150443,0.48889837,AP1M1,0.10239234,0.9184452643876089,0.9978872631048302,0.2841506
1909,CTC-301O7.4,0.45469123,0.6493313950441979,1.0,1.1533442,APH1B,0.57454014,0.5656023636901844,1.0,0.23354623,IQCK,0.22389218,0.822841196384382,0.9999330512443403,3.3852415,TMEM62,0.39309904,0.6942463267756698,1.0,1.5499665,ATP5SL,0.6007459,0.5480092157577816,1.0,3.1890025,PSMG2,1.1731068,0.24075297411091334,1.0,0.64832515,CCDC112,1.0746408,0.28253559497935987,0.999135589150443,1.448651,COMMD3,0.102027304,0.9187350028512143,0.9978872631048302,-0.74927056
1910,TLE2,0.45438206,0.6495538689049862,1.0,2.0768328,CUX1,0.5740428,0.5659388448050897,1.0,0.3526308,RP11-677M14.2,0.22389218,0.822841196384382,0.9999330512443403,3.6505573,NXPE3,0.3927746,0.6944859596702125,1.0,0.9515203,MIDN,0.6004805,0.5481860379258533,1.0,0.8552647,TRAF7,1.1728908,0.24083963022660604,1.0,1.5009905,TBC1D9,1.0745306,0.28258493833853304,0.999135589150443,3.4240208,TMA16,0.102027304,0.9187350028512143,0.9978872631048302,2.8964448
1911,SNRPA,0.45430475,0.6496094922545881,1.0,0.272536,KNSTRN,0.57311445,0.566567199893932,1.0,1.6275232,TSPYL5,0.22381599,0.822900485082233,0.9999330512443403,3.477359,RPS17L,0.39245018,0.6947256231035066,1.0,0.5794623,ZNF326,0.6003213,0.5482921447554373,1.0,1.2056017,CD244,1.17127,0.24149025136298063,1.0,0.88196146,IER3,1.0725477,0.2834741177544753,0.999135589150443,0.4227618,CDC42,0.10166227,0.9190247521059081,0.9978872631048302,0.71122396
1912,RASA2,0.4519602,0.6512976608530117,1.0,0.41193962,LSM14B,0.5728161,0.5667692422074135,1.0,2.6632705,CTD-2012K14.6,0.22381599,0.822900485082233,0.9999330512443403,3.7246947,RALGDS,0.39236906,0.6947855437310095,1.0,1.1446381,PRADC1,0.5998435,0.5486105261040171,1.0,1.2378465,NDUFA8,1.1698114,0.2420768673371505,1.0,0.10506008,ZBTB45,1.0716664,0.28386991624039537,0.999135589150443,2.8507116,IL6R,0.10166227,0.9190247521059081,0.9978872631048302,0.31529886
1913,ZNF268,0.45177984,0.6514275942045256,1.0,0.97091895,OLFM1,0.5726503,0.5668815028612733,1.0,25.997967,KLHL14,0.22381599,0.822900485082233,0.9999330512443403,3.9382126,PPP5C,0.39236906,0.6947855437310095,1.0,0.7027914,ZNF273,0.5992065,0.5490351765107382,1.0,2.2197075,LARP7,1.1677586,0.24290417226372452,1.0,0.3271699,MAP3K7,1.0710053,0.2841670105360138,0.999135589150443,0.7049886,FDFT1,0.10111471,0.919459396137656,0.9978872631048302,-0.69501007
1914,CWF19L2,0.45175406,0.6514461569762309,1.0,0.38932058,DYSF,0.5726503,0.5668815028612733,1.0,26.20552,SOBP,0.22366361,0.8230190655108093,0.9999330512443403,2.9886868,UTS2,0.39220685,0.6949053907066965,1.0,2.907922,CDV3,0.59910035,0.5491059673429983,1.0,0.6870685,CALU,1.1665701,0.24338404575649386,1.0,0.5776717,SLC25A37,1.0710053,0.2841670105360138,0.999135589150443,1.4313685,ZNF274,0.100932196,0.9196042828357206,0.9978872631048302,-1.7539388
